family,config,tf,stop%,target%,max_hold_h,tr_n,tr_exp,tr_win%,tr_ret%,tr_dd%,va_n,va_exp,va_win%,va_ret%,va_dd%,med_hold_h,mean_hold_h,verdict,n_events_tr_va,realized_cost_bps,gross_edge_bps,base_tool,threshold,k
5-confluence,k5 ANY thresh>=2 tgt3x,1h,0.37181028186268295,1.1154308455880488,240,133,-8.158153693201896,25.563909774436087,-10.850344411958524,-13.660400215168645,45,-32.05895954202925,8.88888888888889,-14.426531793913167,-14.426531793913163,1.0,2.769662921348315,FAIL,4412,,,ANY,2.0,5.0
5-confluence,k5 ANY thresh>=3 tgt2x,1h,0.3545387651347916,0.7090775302695832,240,108,-14.804939825609852,26.851851851851855,-15.989335011658646,-18.52159391070261,40,-6.8322560237885686,35.0,-2.7329024095154253,-6.026029458717926,0.0,1.6283783783783783,FAIL,1068,,,ANY,3.0,5.0
5-confluence,k5 ANY thresh>=3 tgt3x,1h,0.3545387651347916,1.0636162954043749,240,108,-13.891634856084373,21.296296296296298,-15.00296564457112,-16.98829466574444,40,-12.898748278749963,22.5,-5.159499311499982,-7.607079153880834,1.0,2.364864864864865,FAIL,1068,,,ANY,3.0,5.0
5-confluence,k8 BOS-cont thresh>=0 tgt2x,1h,3.848376842308063,7.696753684616126,240,112,-15.988731478602663,37.5,-17.907379256034982,-49.29053526673733,38,2.7571361418379783,39.473684210526315,1.0477117338984376,-39.677812666306565,56.0,84.98666666666666,FAIL,952,,,BOS-cont,0.0,8.0
5-confluence,k8 BOS-cont thresh>=0 tgt3x,1h,3.848376842308063,11.545130526924188,240,112,-4.514302770386913,33.035714285714285,-5.056019102833343,-45.09738885997846,38,-76.35144414439164,31.57894736842105,-29.013548774868823,-52.88488218425845,69.5,100.07333333333334,FAIL,952,,,BOS-cont,0.0,8.0
5-confluence,k8 BOS-cont thresh>=1 tgt2x,1h,4.036731536734255,8.07346307346851,240,106,55.78076065360441,43.39622641509434,59.12760629282068,-27.176907805463845,38,-56.04474276536786,36.84210526315789,-21.297002250839792,-40.9488042157579,63.5,93.93055555555556,FAIL,702,,,BOS-cont,1.0,8.0
5-confluence,k8 BOS-cont thresh>=1 tgt3x,1h,4.036731536734255,12.110194610202765,240,106,56.67022659335082,37.735849056603776,60.07044018895187,-37.06399237494342,38,-108.44321719998051,31.57894736842105,-41.2084225359926,-53.91051454621405,88.0,111.70833333333333,FAIL,702,,,BOS-cont,1.0,8.0
5-confluence,k8 BOS-cont thresh>=2 tgt2x,1h,4.342247531175665,8.68449506235133,240,58,43.47136844155522,43.103448275862064,25.213393696102028,-29.13757243331615,24,-174.39513081491114,20.833333333333336,-41.85483139557867,-44.02488100522154,64.5,92.28048780487805,FAIL,178,,,BOS-cont,2.0,8.0
5-confluence,k8 BOS-cont thresh>=2 tgt3x,1h,4.342247531175665,13.026742593526993,240,58,22.149567764063313,36.206896551724135,12.846749303156724,-33.90603419787232,24,-154.88342843140495,20.833333333333336,-37.17202282353719,-41.78764368200099,91.5,105.0609756097561,FAIL,178,,,BOS-cont,2.0,8.0
5-confluence,k8 CHoCH thresh>=0 tgt2x,1h,3.5760385794979297,7.152077158995859,240,115,-29.820778299604513,33.04347826086956,-34.29389504454519,-46.54850901000806,39,-77.0350598811133,28.205128205128204,-30.043673353634183,-33.01905079127528,57.0,83.53246753246754,FAIL,1025,,,CHoCH,0.0,8.0
5-confluence,k8 CHoCH thresh>=0 tgt3x,1h,3.5760385794979297,10.72811573849379,240,115,-33.34561826394082,28.695652173913043,-38.34746100353195,-49.02553861636437,39,-47.4769384462999,25.64102564102564,-18.51600599405696,-30.20716606943902,65.5,97.41558441558442,FAIL,1025,,,CHoCH,0.0,8.0
5-confluence,k8 CHoCH thresh>=1 tgt2x,1h,3.8319496203188645,7.663899240637729,240,107,1.535748318211067,36.44859813084112,1.643250700485832,-49.12071186876968,36,7.640699983344701,36.11111111111111,2.750651994004083,-21.92728490130543,52.0,86.07692307692308,SURVIVOR,721,,,CHoCH,1.0,8.0
5-confluence,k8 CHoCH thresh>=1 tgt3x,1h,3.8319496203188645,11.495848860956594,240,107,31.105779889623737,34.57943925233645,33.2831844818974,-46.49905483035831,36,-87.51399113893422,22.22222222222222,-31.505036810016318,-36.89205465164417,83.0,107.8041958041958,FAIL,721,,,CHoCH,1.0,8.0
5-confluence,k8 CHoCH thresh>=2 tgt2x,1h,4.231173906508342,8.462347813016684,240,52,15.450717516009998,40.38461538461539,8.034373108325198,-30.57558816761505,24,72.50509176624412,41.66666666666667,17.401222023898598,-27.613246851943263,67.5,95.82894736842105,SURVIVOR,172,,,CHoCH,2.0,8.0
5-confluence,k8 CHoCH thresh>=2 tgt3x,1h,4.231173906508342,12.693521719525027,240,52,-34.031984213487355,34.61538461538461,-17.696631791013427,-40.16384581558763,24,73.7684528342251,33.33333333333333,17.704428680214022,-28.873042433134362,89.0,112.8157894736842,FAIL,172,,,CHoCH,2.0,8.0
5-confluence,k8 FIB thresh>=0 tgt2x,1h,0.6244250868826771,1.2488501737653541,240,114,-13.179315165302524,30.701754385964914,-15.024419288444879,-19.43656796308034,36,-13.993092571660732,30.555555555555557,-5.03751332579786,-10.73186902393433,2.0,4.78,FAIL,983,,,FIB,0.0,8.0
5-confluence,k8 FIB thresh>=0 tgt3x,1h,0.6244250868826771,1.8732752606480312,240,114,-14.31108719334866,22.807017543859647,-16.314639400417473,-22.82899491571743,36,-2.5828685843395456,27.77777777777778,-0.9298326903622312,-10.527118943615147,2.0,6.846666666666667,FAIL,983,,,FIB,0.0,8.0
5-confluence,k8 FIB thresh>=1 tgt2x,1h,0.6244250868826771,1.2488501737653541,240,114,-13.179315165302524,30.701754385964914,-15.024419288444879,-19.43656796308034,36,-13.993092571660732,30.555555555555557,-5.03751332579786,-10.73186902393433,2.0,4.78,FAIL,983,,,FIB,1.0,8.0
5-confluence,k8 FIB thresh>=1 tgt3x,1h,0.6244250868826771,1.8732752606480312,240,114,-14.31108719334866,22.807017543859647,-16.314639400417473,-22.82899491571743,36,-2.5828685843395456,27.77777777777778,-0.9298326903622312,-10.527118943615147,2.0,6.846666666666667,FAIL,983,,,FIB,1.0,8.0
5-confluence,k8 FIB thresh>=2 tgt2x,1h,0.6283652364653397,1.2567304729306794,240,113,-12.743262905266057,30.973451327433626,-14.399887082950647,-18.895077282107593,36,-13.999005022116357,30.555555555555557,-5.0396418079618925,-10.782012105932836,2.0,4.550335570469799,FAIL,968,,,FIB,2.0,8.0
5-confluence,k8 FIB thresh>=2 tgt3x,1h,0.6283652364653397,1.885095709396019,240,113,-13.878564207468349,23.008849557522122,-15.68277755443923,-22.311357691683593,36,-2.5162450368513114,27.77777777777778,-0.9058482132664691,-10.57736479094196,2.0,6.4630872483221475,FAIL,968,,,FIB,2.0,8.0
5-confluence,k8 FIB thresh>=3 tgt2x,1h,0.6702725444352111,1.3405450888704222,240,76,-22.1801788689343,26.31578947368421,-16.856935940390073,-19.528377554062487,29,-33.595571451809704,20.689655172413794,-9.742715721024819,-11.816975427962198,2.0,3.4952380952380953,FAIL,380,,,FIB,3.0,8.0
5-confluence,k8 FIB thresh>=3 tgt3x,1h,0.6702725444352111,2.010817633305633,240,76,-22.9898221173612,19.736842105263158,-17.472264809194517,-22.6875437216235,29,-38.26210459485522,13.793103448275861,-11.09601033250801,-14.265869004022758,2.0,4.857142857142857,FAIL,380,,,FIB,3.0,8.0
5-confluence,k8 FVG thresh>=0 tgt2x,1h,0.25379649335858123,0.5075929867171625,240,134,-8.044873129228842,33.582089552238806,-10.780129993166643,-12.61610609063723,46,-14.279285107795578,26.08695652173913,-6.568471149585964,-6.5684711495859665,0.0,1.1333333333333333,FAIL,4905,,,FVG,0.0,8.0
5-confluence,k8 FVG thresh>=0 tgt3x,1h,0.25379649335858123,0.7613894800757437,240,134,-8.443324229343272,25.37313432835821,-11.314054467319979,-14.032157156972817,46,-10.279512794244708,23.91304347826087,-4.728575885352571,-4.728575885352566,0.0,1.45,FAIL,4905,,,FVG,0.0,8.0
5-confluence,k8 FVG thresh>=1 tgt2x,1h,0.25379649335858123,0.5075929867171625,240,134,-8.044873129228842,33.582089552238806,-10.780129993166643,-12.61610609063723,46,-14.279285107795578,26.08695652173913,-6.568471149585964,-6.5684711495859665,0.0,1.1333333333333333,FAIL,4905,,,FVG,1.0,8.0
5-confluence,k8 FVG thresh>=1 tgt3x,1h,0.25379649335858123,0.7613894800757437,240,134,-8.443324229343272,25.37313432835821,-11.314054467319979,-14.032157156972817,46,-10.279512794244708,23.91304347826087,-4.728575885352571,-4.728575885352566,0.0,1.45,FAIL,4905,,,FVG,1.0,8.0
5-confluence,k8 FVG thresh>=2 tgt2x,1h,0.2572377435597998,0.5144754871195996,240,132,-14.763051329688295,24.242424242424242,-19.487227755188552,-21.19954810966143,44,-9.833840864047033,31.818181818181817,-4.326889980180693,-4.4249899254236436,0.0,0.8238636363636364,FAIL,2979,,,FVG,2.0,8.0
5-confluence,k8 FVG thresh>=2 tgt3x,1h,0.2572377435597998,0.7717132306793993,240,132,-11.711415749833453,21.96969696969697,-15.459068789780162,-18.482169613350745,44,-9.168174646758292,25.0,-4.03399684457365,-4.128852504545776,0.0,1.2897727272727273,FAIL,2979,,,FVG,2.0,8.0
5-confluence,k8 FVG thresh>=3 tgt2x,1h,0.25,0.5,240,98,-11.997790223597729,28.57142857142857,-11.757834419125778,-13.016668834457212,39,-16.57642911223602,23.076923076923077,-6.46480735377205,-7.519084453364522,0.0,0.6788321167883211,FAIL,683,,,FVG,3.0,8.0
5-confluence,k8 FVG thresh>=3 tgt3x,1h,0.25,0.75,240,98,-6.580740113471193,27.55102040816326,-6.449125311201764,-9.851986075669206,39,-13.764062033355097,20.51282051282051,-5.367984193008491,-6.1317563273167615,0.0,0.9854014598540146,FAIL,683,,,FVG,3.0,8.0
5-confluence,k8 ANY thresh>=0 tgt2x,1h,0.4721568019124939,0.9443136038249877,240,136,-19.378267174918392,24.264705882352942,-26.35444335788901,-27.453657564249124,46,-6.667437628360344,34.78260869565217,-3.0670213090457588,-5.8464451414784815,1.0,2.60989010989011,FAIL,7514,,,ANY,0.0,8.0
5-confluence,k8 ANY thresh>=0 tgt3x,1h,0.4721568019124939,1.4164704057374817,240,136,-16.314542355227694,20.588235294117645,-22.18777760310966,-24.415256992358447,46,-11.331519222821083,23.91304347826087,-5.212498842497704,-5.635999798421098,1.0,3.379120879120879,FAIL,7514,,,ANY,0.0,8.0
5-confluence,k8 ANY thresh>=1 tgt2x,1h,0.4192631672847294,0.8385263345694588,240,136,-15.94719781917075,26.47058823529412,-21.688189034072224,-22.730525401781257,46,-20.404499898107566,23.91304347826087,-9.386069953129484,-11.509273948884845,0.0,2.5934065934065935,FAIL,7057,,,ANY,1.0,8.0
5-confluence,k8 ANY thresh>=1 tgt3x,1h,0.4192631672847294,1.2577895018541883,240,136,-15.400175983442034,20.588235294117645,-20.944239337481164,-22.99061025734011,46,-21.73036012322447,17.391304347826086,-9.995965656683259,-11.90366139944295,1.0,3.1483516483516483,FAIL,7057,,,ANY,1.0,8.0
5-confluence,k8 ANY thresh>=2 tgt2x,1h,0.37883762767734086,0.7576752553546817,240,134,-8.919297466332226,32.83582089552239,-11.95185860488518,-15.339195113479759,45,-11.283442764148559,31.11111111111111,-5.077549243866852,-8.17202324198568,1.0,2.1675977653631286,FAIL,4178,,,ANY,2.0,8.0
5-confluence,k8 ANY thresh>=2 tgt3x,1h,0.37883762767734086,1.1365128830320226,240,134,-8.480474918224845,25.37313432835821,-11.36383639042129,-14.739799453352726,45,-13.425106951247614,22.22222222222222,-6.041298128061423,-11.148628874966853,1.0,2.905027932960894,FAIL,4178,,,ANY,2.0,8.0
5-confluence,k8 ANY thresh>=3 tgt2x,1h,0.4117039546888036,0.8234079093776072,240,101,-9.538106942804601,32.67326732673268,-9.63348801223265,-12.866998128977711,39,-12.022654831535105,30.76923076923077,-4.688835384298695,-6.378747561652538,1.0,2.1714285714285713,FAIL,1012,,,ANY,3.0,8.0
5-confluence,k8 ANY thresh>=3 tgt3x,1h,0.4117039546888036,1.2351118640664107,240,101,-9.769859969069753,24.752475247524753,-9.867558568760447,-15.905802924352376,39,-20.90378887505507,17.94871794871795,-8.152477661271472,-10.157989379647347,1.0,2.842857142857143,FAIL,1012,,,ANY,3.0,8.0
