market,symbol,year,entered_utc,side,level_timeframe,entry,stop,units,risk_dollars,share_of_the_days_budget,size_worked_out_from,what_happened,day_boundary_cut,pnl_dollars,result_x_risked
crypto,ETH/USD,2023,2023-09-09 21:34:00,long,1h,1634.321,1630.326121,41.991171,167.75,0.626,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,-50.64,-0.3019
crypto,ETH/USD,2023,2023-09-10 03:11:00,long,4h,1630.966,1627.311664,41.888946,153.08,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-235.42,-1.5379
crypto,LINK/USD,2023,2023-09-10 03:17:00,long,prev_day,6.11805,6.082481,14182.49334,504.45,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-618.89,-1.2269
crypto,BTC/USD,2023,2023-09-10 05:40:00,long,4h,25844.4285,25775.734498,2.688221,184.66,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-268.14,-1.4521
crypto,LINK/USD,2023,2023-09-10 06:45:00,long,prev_day,6.114365,5.900072,7734.863909,1657.52,0.287,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,-843.32,-0.5088
crypto,ETH/USD,2023,2023-09-10 07:13:00,long,4h,1626.4955,1617.569553,42.00408,374.93,0.655,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-457.27,-1.2196
crypto,BTC/USD,2023,2023-09-10 16:16:00,long,4h,25778.2235,25676.551047,2.695125,274.02,0.614,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-357.5,-1.3046
crypto,LTC/USD,2023,2023-09-11 10:13:00,short,1h,60.595,62.955349,889.248266,2098.94,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,1488.88,0.7093
crypto,BTC/USD,2023,2023-09-11 18:10:00,long,prev_week,25181.0,25019.103643,2.7342,442.66,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-525.38,-1.1869
crypto,BTC/USD,2023,2023-09-12 02:14:00,short,1h,25147.7445,25268.186398,2.716924,327.23,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-409.33,-1.2509
crypto,ETH/USD,2023,2023-09-12 07:04:00,short,1h,1580.2285,1585.377681,42.795552,220.36,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-301.87,-1.3699
crypto,DOT/USD,2023,2023-09-12 11:30:00,short,4h,4.049,4.068038,22802.053252,434.1,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",the 1-minute broke structure against the trade — the rest closed by hand,False,1168.6,2.692
crypto,ETH/USD,2023,2023-09-12 12:09:00,short,1h,1610.3955,1616.541042,41.993877,258.08,0.554,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-339.59,-1.3158
crypto,LINK/USD,2023,2023-09-12 12:45:00,short,prev_day,6.01449,6.046072,14183.57804,447.95,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-560.46,-1.2512
crypto,DOT/USD,2023,2023-09-12 13:12:00,short,4h,3.991,4.055737,20024.814432,1296.35,0.5,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,-80.85,-0.0624
crypto,DOT/USD,2023,2023-09-12 14:37:00,short,1h,4.00425,4.034679,19958.552637,607.33,0.5,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-800.51,-1.3181
crypto,BTC/USD,2023,2023-09-12 14:42:00,short,prev_day,26092.927,26418.351087,2.618507,852.13,0.401,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-934.22,-1.0963
crypto,LINK/USD,2023,2023-09-12 17:15:00,short,prev_day,5.961925,6.067713,9329.503401,986.95,0.343,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,-38.51,-0.039
crypto,LTC/USD,2023,2023-09-12 17:17:00,short,1h,60.143,61.011299,1188.059007,1031.59,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,113.52,0.11
crypto,ETH/USD,2023,2023-09-13 08:16:00,short,1h,1588.79,1607.747002,42.161198,799.25,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-879.99,-1.101
crypto,LINK/USD,2023,2023-09-13 08:16:00,short,prev_day,5.98506,6.097293,14153.244882,1588.47,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,-610.48,-0.3843
crypto,DOT/USD,2023,2023-09-13 10:49:00,short,15m,4.0095,4.042137,23098.330142,753.86,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-977.73,-1.297
crypto,LTC/USD,2023,2023-09-13 13:43:00,short,1h,61.0405,61.485318,1172.450312,521.53,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-622.73,-1.1941
crypto,LINK/USD,2023,2023-09-14 01:58:00,short,4h,6.024705,6.131146,13958.781672,1485.78,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-1596.7,-1.0746
crypto,DOT/USD,2023,2023-09-14 02:15:00,short,4h,4.024,4.087732,22772.122413,1451.32,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-1672.82,-1.1526
crypto,ETH/USD,2023,2023-09-15 05:23:00,short,1h,1633.19,1637.028516,40.476186,155.37,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",the 1-minute broke structure against the trade — the rest closed by hand,False,282.56,1.8187
crypto,BTC/USD,2023,2023-09-15 18:20:00,long,1h,26359.9415,26290.04708,2.541013,177.6,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",the 1-minute broke structure against the trade — the rest closed by hand,False,520.71,2.9319
crypto,ETH/USD,2023,2023-09-15 23:26:00,short,prev_day,1643.78,1655.361781,40.215419,465.77,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,25.08,0.0539
crypto,BTC/USD,2023,2023-09-17 01:55:00,long,15m,26522.82,26404.883873,2.545041,300.15,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,-49.02,-0.1633
crypto,LINK/USD,2023,2023-09-18 00:53:00,short,1h,6.14121,6.173944,13433.972513,439.75,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-548.56,-1.2474
crypto,BTC/USD,2023,2023-09-18 02:49:00,long,prev_day,26679.6,26359.727993,2.528248,808.72,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,132.59,0.1639
crypto,ETH/USD,2023,2023-09-18 03:28:00,short,4h,1628.4315,1638.278281,40.783385,401.59,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-481.63,-1.1993
crypto,DOT/USD,2023,2023-09-18 04:30:00,short,1h,4.113435,4.140793,21870.333703,598.34,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-815.8,-1.3634
crypto,LINK/USD,2023,2023-09-18 04:55:00,short,prev_week,6.59395,6.663396,7969.313624,553.44,0.335,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-622.75,-1.1252
crypto,ETH/USD,2023,2023-09-18 13:42:00,short,prev_week,1656.63,1670.973769,27.714334,397.53,0.275,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,527.7,1.3275
crypto,BTC/USD,2023,2023-09-19 01:29:00,long,15m,26731.973,26634.855564,2.528255,245.54,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",the 1-minute broke structure against the trade — the rest closed by hand,False,310.26,1.2636
crypto,LINK/USD,2023,2023-09-19 01:41:00,long,15m,6.6172,6.514023,12290.627635,1268.11,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",the 1-minute broke structure against the trade — the rest closed by hand,False,1439.51,1.1352
crypto,LTC/USD,2023,2023-09-19 07:49:00,long,1h,66.99655,64.857249,994.870148,2128.33,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,193.41,0.0909
crypto,LINK/USD,2023,2023-09-19 08:24:00,long,4h,6.7396,6.484938,9580.889918,2439.89,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,932.67,0.3823
crypto,DOT/USD,2023,2023-09-19 10:47:00,short,1h,4.13325,4.179266,21568.111205,992.48,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped at break even,False,292.98,0.2952
crypto,ETH/USD,2023,2023-09-19 10:50:00,short,1h,1644.964,1662.317708,40.401502,701.12,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,-5.0,-0.0071
crypto,DOT/USD,2023,2023-09-19 14:31:00,short,1h,4.10025,4.143911,18820.100872,821.71,0.5,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-1008.25,-1.227
crypto,LTC/USD,2023,2023-09-20 01:23:00,long,1h,67.19585,66.487128,1058.661138,750.3,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-850.89,-1.1341
crypto,BTC/USD,2023,2023-09-20 04:50:00,long,15m,27156.85,27049.696051,2.500124,267.9,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-349.48,-1.3045
crypto,BTC/USD,2023,2023-09-20 07:59:00,long,15m,27116.7945,27021.08768,2.503817,239.63,0.485,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-321.21,-1.3404
crypto,LINK/USD,2023,2023-09-20 11:13:00,long,4h,6.814,6.752453,12283.786343,756.03,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-866.42,-1.146
crypto,LINK/USD,2023,2023-09-21 10:42:00,long,prev_day,6.75035,6.694227,12271.260483,688.7,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-797.94,-1.1586
sp500,QQQ,2023,2023-09-21 13:59:00,short,premarket_ny,359.5,361.63595,503.948699,1076.41,0.5,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,673.99,0.6261
crypto,LTC/USD,2023,2023-09-22 01:15:00,long,1h,64.94525,63.85671,1082.246074,1178.07,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,-727.37,-0.6174
crypto,ETH/USD,2023,2023-09-22 02:58:00,short,1h,1588.315,1592.024428,41.839319,155.2,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-235.3,-1.5161
crypto,DOT/USD,2023,2023-09-22 03:13:00,short,1h,4.02855,4.045138,21951.104805,364.13,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped at break even,False,-1.88,-0.0052
crypto,ETH/USD,2023,2023-09-22 05:38:00,short,4h,1591.185,1596.809887,41.763854,234.92,0.646,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-315.02,-1.341
crypto,DOT/USD,2023,2023-09-22 09:24:00,short,1h,4.01685,4.04096,22015.042449,530.78,0.998,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,-239.08,-0.4504
crypto,ETH/USD,2023,2023-09-23 02:49:00,short,1h,1593.021,1599.6201,41.370267,273.01,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,-117.33,-0.4298
crypto,DOT/USD,2023,2023-09-23 03:15:00,short,1h,4.004,4.039179,22025.515102,774.83,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",flat by the close,True,-864.92,-1.1163
crypto,LINK/USD,2023,2023-09-24 02:04:00,long,1h,7.21696,7.120802,11367.301261,1093.06,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-1201.25,-1.099
crypto,BTC/USD,2023,2023-09-24 08:02:00,long,1h,26567.215,26519.88453,2.530367,119.76,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",the 1-minute broke structure against the trade — the rest closed by hand,False,122.28,1.021
crypto,LTC/USD,2023,2023-09-24 18:05:00,long,1h,64.9965,64.478438,1070.201863,554.43,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-652.8,-1.1774
crypto,BTC/USD,2023,2023-09-24 22:46:00,long,4h,26508.855,26434.648153,2.535937,188.18,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",stopped out,False,-268.96,-1.4292
crypto,BTC/USD,2023,2023-09-25 02:23:00,short,15m,26199.396,26366.889015,2.560292,428.83,1.0,"his set size, worked out off the tightest stop this market normally gives and then held still",the 1-minute broke structure against the trade — the rest closed by hand,False,307.97,0.7182
