name,n_tr,n_va,mean_tr,mean_va,gross_tr,gross_va,R_tr,win_tr,stop_tr,lev,verdict,n_assets_pos,arm,filt
"4h swing high -> 1m BOS, target 1R",4286,1442,-0.4357368804965682,-0.4331813157612434,0.06426311950343173,0.06681868423875648,-5.071349196978831,12.692487167522165,0.4204519098916059,2.3783932870177797,reject,0,FVG_C,FVG_C
"4h swing high -> 1m BOS, target 2R",4286,1442,-0.3830409153726126,-0.3703098195759584,0.11695908462738741,0.12969018042404168,-4.909944051300579,22.42183854409706,0.4204519098916059,2.3783932870177797,reject,0,FVG_C,FVG_C
"4h swing high -> 1m BOS, target 3R",4286,1442,-0.36846385858524044,-0.3609607125065614,0.13153614141475956,0.13903928749343858,-4.789468294949305,25.5016332244517,0.4204519098916059,2.3783932870177797,reject,0,FVG_C,FVG_C
"prev day low -> 1m BOS, hold 24h",2239,743,-0.10694016186612895,-0.267104971794273,0.3930598381338711,0.23289502820572697,-5.44246769574967,14.068780705672177,0.46251555597876653,2.16208944125959,reject,1,EITHER,EITHER
"prev day low -> 1m BOS, target 1R",2239,743,-0.37119917065490055,-0.40204191417719787,0.12880082934509945,0.09795808582280217,-6.137066482605891,17.820455560518088,0.46251555597876653,2.16208944125959,reject,0,EITHER,EITHER
"prev day low -> 1m BOS, target 2R",2239,743,-0.28781767476785913,-0.35663495742727375,0.2121823252321408,0.14336504257272623,-5.994017500718813,29.834747655203213,0.46251555597876653,2.16208944125959,reject,0,EITHER,EITHER
"prev day low -> 1m BOS, target 3R",2239,743,-0.2632736207927699,-0.32775045062804753,0.2367263792072301,0.17224954937195247,-5.907991835772651,29.298794104510943,0.46251555597876653,2.16208944125959,reject,0,EITHER,EITHER
"prev day high -> 1m BOS, hold 24h",2313,621,-0.20953403118752212,-0.37216318120420966,0.2904659688124778,0.12783681879579034,-2.199728736768093,12.97016861219196,0.37986436114130673,2.63251861005199,reject,0,EITHER,EITHER
"prev day high -> 1m BOS, target 1R",2313,621,-0.39222699297877667,-0.418431678476467,0.10777300702122332,0.08156832152353298,-3.0745507423103513,13.53220925205361,0.37986436114130673,2.63251861005199,reject,0,EITHER,EITHER
"prev day high -> 1m BOS, target 2R",2313,621,-0.32131583463687596,-0.38001345103636097,0.178684165363124,0.11998654896363901,-2.888953405295137,27.280587980977085,0.37986436114130673,2.63251861005199,reject,0,EITHER,EITHER
