pair,day,day_range_pct,captured_move_in_price_pct,share_of_day_captured,r,mfe_r,pnl,outcome,hours_held,big_day
SOL/USD,2025-10-21,7.912360261548195,-0.18701005475781093,-0.023635179463026505,-1.0,0.647390691114247,-12.10783124562355,stopped out,0.08333333333333333,True
SOL/USD,2025-10-21,7.912360261548195,0.4967460419790925,0.06278101926085645,4.0,5.207650273224236,19.61703618957183,target,0.08333333333333333,True
SOL/USD,2025-10-22,6.697297300449876,-0.1435200172655459,-0.021429542519473526,-1.0,0.9586466165415776,-14.069792732922808,stopped out,0.08333333333333333,True
SOL/USD,2025-10-22,6.697297300449876,-0.2691717584990983,-0.04019110193615225,-1.0,2.769999999999982,-10.274989501348843,stopped out,0.3333333333333333,True
SOL/USD,2025-10-23,7.67791198111899,0.5287448433400052,0.06886570784352038,4.0,4.820745216515944,19.62854391852749,target,0.5833333333333334,True
SOL/USD,2025-10-24,4.231123216574683,-0.15829876754952732,-0.03741294201251802,-1.0,0.0,-13.176398826637623,stopped out,0.08333333333333333,True
SOL/USD,2025-10-25,1.9736655153617793,0.6067056397916962,0.30740043592466837,4.0,6.705084745762379,21.083413703177754,target,0.5833333333333334,False
SOL/USD,2025-10-29,6.011958150399176,-0.0,-0.0,-0.0,2.988571428571439,-4.374347744525353,break even,0.3333333333333333,True
SOL/USD,2025-10-31,3.6964181491969494,-0.25323204051712345,-0.06850741185007393,-1.0,0.7368421052632146,-11.07946425884796,stopped out,0.08333333333333333,True
SOL/USD,2025-11-01,2.0960442171875537,0.9507192515246571,0.45357786049013815,4.0,4.228409090909117,23.813772827765945,target,0.6666666666666666,True
SOL/USD,2025-11-03,13.856310059360602,0.6277221192444181,0.04530225699015458,4.0,4.28218033876843,24.06482530604547,target,0.25,True
SOL/USD,2025-11-05,11.28757938448635,-0.2495920749679145,-0.02211209919027935,-1.0,3.6795865633075064,-12.829089892984882,stopped out,0.5833333333333334,True
SOL/USD,2025-11-05,11.28757938448635,1.9714596086091751,0.17465743021207447,4.0,4.6913015042511566,29.747077016567705,target,1.6666666666666667,True
SOL/USD,2025-11-06,5.8691433324092035,-0.13669487504203048,-0.023290430527945397,-1.0,0.9126436781608949,-17.521845229611237,stopped out,0.08333333333333333,True
SOL/USD,2025-11-06,5.8691433324092035,-0.21108287242454132,-0.03596485218872559,-1.0,0.9508562918837372,-13.614625349893476,stopped out,0.25,True
SOL/USD,2025-11-07,9.553770558151522,1.7865233995727818,0.186996682482444,4.0,4.130434782608701,29.36936287579232,target,0.25,True
SOL/USD,2025-11-09,7.148315211373759,-0.08192476105277,-0.011460709080430401,-1.0,3.421455938697859,-23.16745933793773,stopped out,0.16666666666666666,True
SOL/USD,2025-11-09,7.148315211373759,-0.37108831995058966,-0.051912696765266754,-1.0,1.28164158779814,-11.039361999653606,stopped out,0.08333333333333333,True
SOL/USD,2025-11-10,5.091482936078332,1.18961708268216,0.233648447341837,4.0,13.025002239977983,27.665067941222162,target,0.08333333333333333,True
SOL/USD,2025-11-10,5.091482936078332,-0.13768182165484602,-0.027041595421881975,-1.0,1.720348204570236,-16.96909226341291,stopped out,0.16666666666666666,True
SOL/USD,2025-11-11,10.835374962653129,0.5360194262073961,0.049469393357860075,4.0,6.487695749440753,24.369772765153215,target,0.08333333333333333,True
SOL/USD,2025-11-12,6.539618856569724,-0.0,-0.0,0.0,3.141815772034732,-4.8237052716789295,break even,1.0833333333333333,True
SOL/USD,2025-11-13,10.574499475830121,-0.4393346379647684,-0.04154661305425803,-1.0,0.8908685968820069,-11.33694668794329,stopped out,0.25,True
SOL/USD,2025-11-13,10.574499475830121,-0.10927556726874559,-0.01033387608732821,-1.0,2.5294117647061087,-18.55602577300109,stopped out,0.08333333333333333,True
SOL/USD,2025-11-13,10.574499475830121,-0.3052691977899421,-0.028868429989304795,-1.0,0.47201689545934683,-11.207820445998404,stopped out,0.25,True
SOL/USD,2025-11-14,9.552019129481879,-0.19906380537227972,-0.020839971389701072,-1.0,2.1757469244286574,-12.464447399133345,stopped out,0.08333333333333333,True
SOL/USD,2025-11-14,9.552019129481879,-0.3768008865903307,-0.039447249998416735,-1.0,1.0877684407095565,-10.105643218804232,stopped out,0.25,True
SOL/USD,2025-11-18,10.028273411530973,-0.11480554128079165,-0.01144818620010728,-1.0,4.187301587301671,-14.670831841419094,stopped out,0.08333333333333333,True
SOL/USD,2025-11-19,8.70607568551987,-0.2946817135892549,-0.033847823546879534,-1.0,1.5767609873569757,-9.218972829296987,stopped out,0.08333333333333333,True
SOL/USD,2025-11-19,8.70607568551987,-0.0,-0.0,0.0,3.335809806835065,-6.70082862532382,break even,0.6666666666666666,True
SOL/USD,2025-11-20,9.988889676384748,-0.6928984165895467,-0.06936691054138518,-1.0,0.31150077359462525,-6.998652401948784,stopped out,0.16666666666666666,True
SOL/USD,2025-11-22,3.722889552981242,-0.35437908470865925,-0.09518925546015113,-1.0,1.6800670016751063,-7.7887868541042415,stopped out,0.4166666666666667,True
SOL/USD,2025-11-22,3.722889552981242,0.33149171270719485,0.08904151143612105,4.0,5.476190476190296,12.970247463316134,target,0.08333333333333333,True
SOL/USD,2025-11-23,11.764660698422901,0.36132433899357075,0.030712686770644197,4.0,4.978540772532209,14.673065389446407,target,0.3333333333333333,True
SOL/USD,2025-11-23,11.764660698422901,-0.4732035614192238,-0.04022245720037286,-1.0,0.483481063658364,-8.017502175104601,stopped out,0.4166666666666667,True
SOL/USD,2025-11-25,5.237829379110945,-0.3710934319538484,-0.07084870565540201,-1.0,1.4787908337396145,-8.175597076668737,stopped out,1.0,True
SOL/USD,2025-11-25,5.237829379110945,0.5821050355017964,0.11113478377575585,4.0,6.229219143576995,17.788497015124662,target,0.16666666666666666,True
SOL/USD,2025-11-25,5.237829379110945,-0.3002958579881701,-0.05733211913808875,-1.0,2.391625615763451,-9.101649945067606,stopped out,0.8333333333333334,True
SOL/USD,2025-11-26,6.621446563512059,-0.04697546159665355,-0.007094440942182497,-1.0,11.244274809162826,-23.14798411490747,stopped out,0.08333333333333333,True
SOL/USD,2025-11-27,2.833838168323403,-0.0,-0.0,0.0,2.8612244897957995,-5.515772270866418,break even,0.6666666666666666,True
SOL/USD,2025-11-28,6.234293611140656,-0.0,-0.0,0.0,3.3835616438355696,-2.6929690332156544,break even,0.16666666666666666,True
SOL/USD,2025-11-28,6.234293611140656,0.5934195271672565,0.09518632970811935,4.0,6.4584323040381095,15.780317457198663,target,0.16666666666666666,True
SOL/USD,2025-11-29,2.3089218250508554,-0.12160282366495166,-0.052666496693656265,-1.0,2.028485757121792,-11.6625917781361,stopped out,0.25,True
SOL/USD,2025-11-30,4.981072078375211,-0.0,-0.0,0.0,2.2714285714282147,-6.786887396450571,break even,0.5,True
SOL/USD,2025-11-30,4.981072078375211,-0.13944475633388786,-0.027994928429016772,-1.0,3.3896103896098393,-9.799188821479218,stopped out,1.4166666666666667,True
SOL/USD,2025-12-01,8.896259663885825,1.0356190177310474,0.11641061039788671,4.0,5.087878787878821,16.430181634774428,target,2.5833333333333335,True
SOL/USD,2025-12-03,6.955666089965396,-0.06584612267637699,-0.009466544515610088,-1.0,1.3571428571432365,-15.755556862022463,stopped out,0.08333333333333333,True
SOL/USD,2025-12-03,6.955666089965396,-0.3064547021643411,-0.04405828258582575,-1.0,0.9705188679244885,-6.795625134706853,stopped out,0.4166666666666667,True
SOL/USD,2025-12-03,6.955666089965396,-0.23410135004313115,-0.03365620876782137,-1.0,1.4481203007518686,-7.112497350950306,stopped out,0.5,True
SOL/USD,2025-12-04,6.443354621227827,-0.22839262578184422,-0.0354462293646539,-1.0,2.1850152905196594,-6.839044988578799,stopped out,0.16666666666666666,True
SOL/USD,2025-12-05,7.164699956828308,-0.0,-0.0,0.0,3.530892448512505,-3.500128405671479,break even,0.8333333333333334,True
SOL/USD,2025-12-06,5.462761133144474,0.4199731412525711,0.07687927972988749,4.0,5.783542039356422,10.939499849197446,target,0.3333333333333333,True
SOL/USD,2025-12-06,5.462761133144474,-0.20254055490872708,-0.03707659001962268,-1.0,0.9112754158963884,-7.190733939076075,stopped out,0.16666666666666666,True
SOL/USD,2025-12-06,5.462761133144474,0.18244254379192165,0.03339749612791583,4.0,4.867768595039792,4.432727672555828,target,0.16666666666666666,True
SOL/USD,2025-12-07,6.629257273453093,-0.31863036051772836,-0.0480642623109056,-1.0,0.619160260201001,-6.033166835081181,stopped out,0.75,True
SOL/USD,2025-12-08,5.86520244591423,-0.0,-0.0,0.0,3.516414141414292,-1.891285656859101,break even,2.5,True
SOL/USD,2025-12-09,9.97157202567155,0.2491239391597272,0.024983416708856353,4.0,6.963855421686916,7.462657085105194,target,0.08333333333333333,True
SOL/USD,2025-12-10,5.11011394099445,0.6035581015025968,0.11811049782290019,4.0,5.0766467065866445,13.209594381508932,target,0.75,True
SOL/USD,2025-12-10,5.11011394099445,-0.0944171363498769,-0.01847652272338627,-1.0,3.465648854961668,-11.183226175564197,stopped out,0.08333333333333333,True
SOL/USD,2025-12-11,6.387641748745428,0.30303030303028583,0.047440090560777436,4.0,8.330000000000458,9.629750931966402,target,0.08333333333333333,True
SOL/USD,2025-12-11,6.387641748745428,-0.2099114025170084,-0.03286211261898592,-1.0,2.2970027247959792,-7.0319320023462115,stopped out,0.08333333333333333,True
SOL/USD,2025-12-12,7.147200164092938,-0.3604649888792801,-0.05043443314911374,-1.0,0.9858156028368696,-5.997637085788984,stopped out,0.8333333333333334,True
SOL/USD,2025-12-13,5.500977405546302,-0.02488744089231811,-0.004524185259736862,-1.0,2.8181818181834624,-26.694296786560322,stopped out,0.08333333333333333,True
SOL/USD,2025-12-13,5.500977405546302,-0.07581330832431742,-0.013781788714107325,-1.0,2.787654320986826,-9.3732340903437,stopped out,0.6666666666666666,True
SOL/USD,2025-12-14,4.196537290383173,-0.24490789333576926,-0.058359517952337195,-1.0,1.510869565217399,-4.81273284886219,stopped out,0.16666666666666666,True
SOL/USD,2025-12-17,9.699458193663832,-0.0,-0.0,-0.0,3.4448491155050935,-2.1326263956038565,break even,0.8333333333333334,True
SOL/USD,2025-12-18,9.798619569630526,-0.8514839388571019,-0.08689835673344838,-1.0,0.5278870631798246,-3.3629554456859543,stopped out,1.0833333333333333,True
SOL/USD,2025-12-19,8.437884481791784,-0.11387942228254139,-0.013496205420716912,-1.0,2.715867158671684,-6.093662365335242,stopped out,0.08333333333333333,True
SOL/USD,2025-12-19,8.437884481791784,1.200754713931898,0.1423051852064367,4.0,4.830417227456289,9.329630111455915,target,0.3333333333333333,True
SOL/USD,2025-12-19,8.437884481791784,-0.34648623834899905,-0.04106316448117843,-1.0,2.17165898617515,-4.021438532292764,stopped out,0.5833333333333334,True
SOL/USD,2025-12-20,8.692242410236922,0.10020000238569553,0.011527520478224262,4.0,9.1587301587323,-3.6852166294929027,target,0.16666666666666666,True
SOL/USD,2025-12-21,2.5457438345266414,-0.050495010138754376,-0.019835071170129524,-1.0,3.905511811024276,-9.73135139785801,stopped out,0.9166666666666666,True
SOL/USD,2025-12-21,2.5457438345266414,0.2544731610337918,0.09996023856858671,4.0,7.3375000000001975,4.531674288543364,target,0.08333333333333333,True
SOL/USD,2025-12-22,4.292740975803243,-0.1765883137778082,-0.04113649408924926,-1.0,2.3333333333334174,-4.417180898029362,stopped out,0.25,True
SOL/USD,2025-12-23,4.783873433387672,0.44686696166248174,0.0934111171386145,4.0,4.380782918149355,6.690000910019631,target,0.08333333333333333,True
SOL/USD,2025-12-23,4.783873433387672,-0.0,-0.0,-0.0,1.9951597289449352,-1.5544721852812264,break even,0.25,True
SOL/USD,2025-12-23,4.783873433387672,-0.09122987517181112,-0.019070294488791946,-1.0,4.854625550660727,-6.248553219564103,stopped out,0.08333333333333333,True
SOL/USD,2025-12-25,3.9600804276396437,0.16085079455801976,0.040618062561394205,4.0,5.543147208121961,1.6063981136266525,target,0.16666666666666666,True
SOL/USD,2025-12-25,3.9600804276396437,0.37659916188226,0.09509886699617542,4.0,7.666666666666625,6.197198540685289,target,0.3333333333333333,True
SOL/USD,2025-12-26,4.993180879770769,-0.16256796497786513,-0.032557996373912344,-1.0,1.1423220973782493,-4.705251848249439,stopped out,0.08333333333333333,True
SOL/USD,2025-12-28,2.1316601852223096,-0.0,-0.0,-0.0,1.579132473622536,-1.9055331911270095,break even,0.4166666666666667,True
SOL/USD,2025-12-30,3.155554833098981,1.0328387165589956,0.32730811891634093,4.0,5.0592361652379205,8.313049252659829,target,1.25,True
SOL/USD,2025-12-31,3.175302490818136,-0.201163833659285,-0.0633526519885839,-1.0,1.5223435948361548,-4.383330440316959,stopped out,0.5833333333333334,True
SOL/USD,2026-01-01,2.4765614020999402,0.2652040262793409,0.10708558489786185,4.0,5.157575757575112,4.979618037557875,target,0.08333333333333333,True
SOL/USD,2026-01-02,5.97721089776447,0.420494972471793,0.07034969648286325,4.0,5.120527306968572,7.248064666138649,target,0.25,True
SOL/USD,2026-01-03,3.200090675532729,-0.08993941816549522,-0.028105271782813693,-1.0,1.4318658280923016,-7.128715762532928,stopped out,0.08333333333333333,True
SOL/USD,2026-01-03,3.200090675532729,0.08875286916601795,0.027734485727109272,4.0,8.931034482760243,-5.3433710458454,target,0.08333333333333333,True
SOL/USD,2026-01-04,4.133053214014029,-0.3548584459647554,-0.08585866854109923,-1.0,0.11912225705320068,-3.435442356746673,stopped out,0.08333333333333333,True
SOL/USD,2026-01-06,6.098568933256033,0.5253316064815833,0.08614014406181487,4.0,4.670360110802659,7.144616677319284,target,1.4166666666666667,True
SOL/USD,2026-01-06,6.098568933256033,-0.24756470720342383,-0.040593901604265174,-1.0,1.275690999291198,-4.013391681619318,stopped out,0.08333333333333333,True
SOL/USD,2026-01-07,6.1003074980582035,-0.28115677973671815,-0.04608895204482946,-1.0,0.7814485387546699,-3.6679928483696975,stopped out,0.4166666666666667,True
SOL/USD,2026-01-07,6.1003074980582035,-0.036971496053365235,-0.00606059548065957,-1.0,6.543689320391752,-10.955462361359636,stopped out,0.08333333333333333,True
SOL/USD,2026-01-08,5.442661215442053,-0.004384971241917875,-0.0008056667626999686,-1.0,24.833333333210174,-64.37445828249336,stopped out,0.08333333333333333,True
SOL/USD,2026-01-09,4.484163918131299,0.6433756937299271,0.1434772915255166,4.0,4.090090090090529,0.3738856341620774,target,0.3333333333333333,True
SOL/USD,2026-01-13,7.575469277294837,0.5829563101129163,0.07695316141801939,4.0,4.30339805825272,0.3983537647645144,target,0.4166666666666667,True
SOL/USD,2026-01-13,7.575469277294837,-0.2092168106059518,-0.027617670001384004,-1.0,1.3080808080807989,-0.21144900803935623,stopped out,0.08333333333333333,True
SOL/USD,2026-01-13,7.575469277294837,-0.1465329874500478,-0.01934309045239426,-1.0,2.399521531100408,-0.2573734100034646,stopped out,0.08333333333333333,True
SOL/USD,2026-01-13,7.575469277294837,-0.24402661470130446,-0.032212739009146264,-1.0,1.8057553956832348,-0.1964371222630465,stopped out,0.08333333333333333,True
SOL/USD,2026-01-14,3.513464268893475,0.3015595964844833,0.08582970350783048,4.0,6.782312925171565,0.2702198062888412,target,0.08333333333333333,True
SOL/USD,2026-01-14,3.513464268893475,0.7962255053897185,0.22662120472922315,4.0,4.524221453286968,0.4033422809839834,target,0.4166666666666667,True
SOL/USD,2026-01-14,3.513464268893475,-0.12316067023899512,-0.03505391283736697,-1.0,2.1022099447516434,-0.29437752346926105,stopped out,0.08333333333333333,True
SOL/USD,2026-01-15,3.9708957948368426,-0.12758050843827604,-0.03212889862387288,-1.0,1.0872483221478897,-0.2710120539756879,stopped out,0.16666666666666666,True
SOL/USD,2026-01-16,3.9370078740157437,0.33268098320239303,0.08450096973340793,4.0,5.257928118393889,0.29804163760903674,target,0.25,True
SOL/USD,2026-01-16,3.9370078740157437,-0.2747639847823128,-0.06979005213470753,-1.0,1.4230769230768867,-0.1980193189214102,stopped out,1.0,True
SOL/USD,2026-01-17,1.1843922651933725,-0.1576760181872724,-0.13312820660942856,-1.0,1.275264043907702,-0.23510567525333081,stopped out,0.5,False
SOL/USD,2026-01-17,1.1843922651933725,0.34657651510030907,0.2926197048776948,4.0,4.406813627253207,0.2960657011237646,target,0.9166666666666666,False
SOL/USD,2026-01-19,8.548788375741237,-0.1440698129715299,-0.016852658720662047,-1.0,2.537061118335511,-0.24880219553323607,stopped out,0.5,True
SOL/USD,2026-01-19,8.548788375741237,-0.11271091239763059,-0.013184431225069107,-1.0,2.3631840796022923,-0.2657825084085162,stopped out,0.5833333333333334,True
SOL/USD,2026-01-20,7.456230844546816,1.2537234497615952,0.16814439840989065,4.0,4.719602977667595,0.4066379260435847,target,1.0833333333333333,True
SOL/USD,2026-01-21,5.523499727602791,-0.21840021840020823,-0.03954018813629857,-1.0,2.339285714285929,-0.20288035741859334,stopped out,0.08333333333333333,True
SOL/USD,2026-01-22,3.196461681087754,0.032433559467252786,0.010146706797440995,4.0,43.28571428580013,-1.4922374072969173,target,0.08333333333333333,True
SOL/USD,2026-01-22,3.196461681087754,-0.45765244296990676,-0.14317470022483358,-1.0,0.990574121679548,-0.09699468737563455,stopped out,0.4166666666666667,True
SOL/USD,2026-01-23,3.7294471322870963,0.120176831623672,0.032223765979482635,4.0,10.142857142857459,-0.03170325409973601,target,0.08333333333333333,True
SOL/USD,2026-01-23,3.7294471322870963,-0.2574392070086355,-0.069028785736067,-1.0,1.3206106870229124,-0.10815590322429337,stopped out,2.3333333333333335,True
SOL/USD,2026-01-25,10.92983594892378,-0.18050972128343976,-0.016515318448234704,-1.0,0.859030837004477,-0.11824413940015502,stopped out,0.25,True
SOL/USD,2026-01-27,3.8797307645802284,-0.09446652709086413,-0.024348732637143454,-1.0,3.179871520342238,-0.15545145545465822,stopped out,0.08333333333333333,True
SOL/USD,2026-01-28,2.7214096555740594,0.34896933914422446,0.1282310946569388,4.0,4.088036117381592,0.14775833512431624,target,0.25,True
SOL/USD,2026-01-29,7.963454321874879,-0.6051360390589415,-0.07598913921019027,-1.0,0.4650488096273195,-0.07837773208615809,stopped out,0.25,True
SOL/USD,2026-01-30,7.21727838415424,-0.0,-0.0,-0.0,3.949579831932771,-0.08158538086080118,break even,0.4166666666666667,True
SOL/USD,2026-01-30,7.21727838415424,-0.10907438266929667,-0.015112952121782205,-1.0,1.765873015872922,-0.13208485997963007,stopped out,0.08333333333333333,True
SOL/USD,2026-01-30,7.21727838415424,-0.3288259283108047,-0.04556093180952425,-1.0,2.027415143603078,-0.07795668386864396,stopped out,0.4166666666666667,True
SOL/USD,2026-01-30,7.21727838415424,-0.3262913275426465,-0.04520974669052939,-1.0,1.6561056105610805,-0.0748367904356009,stopped out,0.08333333333333333,True
SOL/USD,2026-01-31,18.611303855502722,-0.058022516136841264,-0.003117595445613339,-1.0,2.5897435897438728,-0.16782533109164371,stopped out,0.08333333333333333,True
SOL/USD,2026-02-01,12.23989042973099,-0.48356244133685844,-0.03950708906366299,-1.0,0.9656019656019964,-0.05848702901061076,stopped out,0.25,True
SOL/USD,2026-02-01,12.23989042973099,-0.20194750311917947,-0.016499126710206827,-1.0,0.7796014067995471,-0.07611884285260531,stopped out,0.08333333333333333,True
SOL/USD,2026-02-02,13.193975820465718,-0.37279774316801745,-0.02825514827681854,-1.0,2.5763934426230093,-0.05676089110477351,stopped out,0.08333333333333333,True
SOL/USD,2026-02-02,13.193975820465718,-0.3077697018881506,-0.023326532205004982,-1.0,1.6615265998457442,-0.05748015850693916,stopped out,0.3333333333333333,True
SOL/USD,2026-02-03,13.655020172450095,-0.11832327264856993,-0.008665184756540672,-1.0,1.934959349593419,-0.08163583219593369,stopped out,0.08333333333333333,True
SOL/USD,2026-02-03,13.655020172450095,-0.27653161949058885,-0.020251278723740714,-1.0,1.3993085566118553,-0.05325691514968789,stopped out,0.3333333333333333,True
SOL/USD,2026-02-04,13.65731070650956,0.940640351253103,0.06887449304384358,4.0,4.514469453375955,0.11785326000559915,target,0.3333333333333333,True
SOL/USD,2026-02-05,23.78242422606545,-0.7611481151612184,-0.03200464796717413,-1.0,0.810480976310115,-0.04450162931947689,stopped out,0.4166666666666667,True
SOL/USD,2026-02-07,5.72715222687596,1.1306328927369953,0.19741624597146976,4.0,7.1599273919735005,0.12888900923582583,target,0.4166666666666667,True
SOL/USD,2026-02-08,3.6588974578691786,-0.21118027323768127,-0.057716914909297756,-1.0,2.3919394103328036,-0.06591147893541752,stopped out,0.08333333333333333,True
SOL/USD,2026-02-09,9.00993608961562,-0.14587320706752974,-0.016190259910462135,-1.0,2.2522796352583914,-0.07354850847385895,stopped out,0.08333333333333333,True
SOL/USD,2026-02-10,6.243690382564683,-0.0,-0.0,-0.0,3.6915520628681895,-0.03293172707958049,break even,0.9166666666666666,True
SOL/USD,2026-02-10,6.243690382564683,-0.2700525891884143,-0.04325207892155063,-1.0,1.0460526315789813,-0.05262359728910915,stopped out,0.75,True
SOL/USD,2026-02-11,8.912344637523747,0.23509895050262936,0.02637902370974183,4.0,7.083887468031448,0.058238506426550346,target,0.16666666666666666,True
SOL/USD,2026-02-11,8.912344637523747,-0.14115510466081604,-0.015838155996179624,-1.0,3.094498669032686,-0.0688376220164951,stopped out,0.08333333333333333,True
SOL/USD,2026-02-12,10.992319721542616,0.2796850133569946,0.02544367526072511,4.0,9.103803131990936,0.06974486898682307,target,0.08333333333333333,True
SOL/USD,2026-02-12,10.992319721542616,-0.17568639111904485,-0.015982649301469715,-1.0,1.340267983074716,-0.06231230826199349,stopped out,0.25,True
SOL/USD,2026-02-13,10.473959437676113,0.7431884592965068,0.07095582751859503,4.0,4.856732556174886,0.11012594912457363,target,0.25,True
SOL/USD,2026-02-15,7.294532226895535,-0.14063293612587768,-0.01927922610408829,-1.0,1.181891510385119,-0.07180956133765566,stopped out,0.08333333333333333,True
SOL/USD,2026-02-15,7.294532226895535,-0.0,-0.0,-0.0,1.7079598662207376,-0.021637707017831753,break even,0.25,True
SOL/USD,2026-02-16,6.238792108416859,0.7450551191730699,0.11942297583019372,4.0,4.078449905481775,0.11182946182716072,target,0.5,True
SOL/USD,2026-02-18,7.897667687250825,-0.23692200282160542,-0.029998983523207453,-1.0,1.489475650765749,-0.05846596032519518,stopped out,0.08333333333333333,True
SOL/USD,2026-02-18,7.897667687250825,-0.16084545344691897,-0.02036619668191043,-1.0,1.3909555069292596,-0.06521760149747749,stopped out,0.25,True
SOL/USD,2026-02-19,7.3268414681262,0.5240416063975919,0.07152353557495665,4.0,5.490857946554046,0.10048554273812595,target,0.3333333333333333,True
SOL/USD,2026-02-19,7.3268414681262,-0.26089942707790675,-0.035608717373358204,-1.0,3.273972602739752,-0.05547897002125887,stopped out,0.08333333333333333,True
SOL/USD,2026-02-21,3.4555821442287793,-0.07385152777818191,-0.021371660315331376,-1.0,5.1143304620201455,-0.09834093307300171,stopped out,0.16666666666666666,True
SOL/USD,2026-02-22,3.6972318044401336,-0.08745197700474687,-0.02365336598579585,-1.0,0.9872440416244748,-0.08104810982739519,stopped out,0.16666666666666666,True
SOL/USD,2026-02-22,3.6972318044401336,-0.08552067396168699,-0.023131001377566386,-1.0,1.3292096219931204,-0.07593026665861127,stopped out,0.16666666666666666,True
SOL/USD,2026-02-23,10.199676944704771,-0.5162376566778352,-0.05061313799216389,-1.0,1.1872059632186673,-0.034463801878339854,stopped out,0.4166666666666667,True
SOL/USD,2026-02-25,17.23704873884705,1.0272703654646362,0.05959665027514148,4.0,4.625444207533783,0.09173053267446626,target,2.6666666666666665,True
SOL/USD,2026-02-27,9.223957857414323,-0.0,-0.0,-0.0,4.620437956204366,-0.006251332317408532,break even,7.5,True
SOL/USD,2026-03-02,10.057141472442776,1.3632227052606798,0.1355477308334579,4.0,4.049378392575727,0.10435732291731283,target,0.4166666666666667,True
SOL/USD,2026-03-03,7.883131430964753,-0.5054833262590781,-0.06412214875341943,-1.0,1.0706217912150355,-0.04050535689295123,stopped out,0.6666666666666666,True
SOL/USD,2026-03-03,7.883131430964753,1.6676254129033476,0.21154352524847608,4.0,4.136273115220479,0.11347251343851428,target,1.25,True
SOL/USD,2026-03-04,10.559931014659385,-0.2662583520533456,-0.02521402381168243,-1.0,2.978596908442357,-0.05138838769747195,stopped out,0.4166666666666667,True
SOL/USD,2026-03-06,6.314671509716134,0.5614720644333716,0.08891548255035228,4.0,5.072513672270715,0.09972002874931252,target,1.3333333333333333,True
SOL/USD,2026-03-07,6.381997494592264,-0.21407566681119058,-0.0335436776640207,-1.0,1.8261228988702338,-0.057922135996644294,stopped out,0.5833333333333334,True
SOL/USD,2026-03-07,6.381997494592264,0.31919150780104205,0.05001435805506137,4.0,14.192878338277515,0.07905913733090693,target,0.16666666666666666,True
SOL/USD,2026-03-07,6.381997494592264,0.42763114912806444,0.06700584722736327,4.0,7.453888888888465,0.09997644792302918,target,0.08333333333333333,True
SOL/USD,2026-03-08,7.246908304604263,-0.10294259294933074,-0.014205035943938606,-1.0,0.6725146198831246,-0.09026579174241414,stopped out,0.4166666666666667,True
SOL/USD,2026-03-09,6.716944863974272,1.0024731666009232,0.14924540649091786,4.0,4.702366430836888,0.12697022368045763,target,0.08333333333333333,True
SOL/USD,2026-03-09,6.716944863974272,0.18620674446631932,0.02772194029238239,4.0,14.210902011678284,0.04588046145029166,target,0.08333333333333333,True
SOL/USD,2026-03-11,4.5146848268589945,0.27352745210345,0.06058616771566565,4.0,5.741880341880982,0.08567290838327564,target,0.08333333333333333,True
SOL/USD,2026-03-11,4.5146848268589945,0.19972569911315918,0.04423912338795852,4.0,8.409144196950104,0.058964199174174295,target,0.25,True
SOL/USD,2026-03-11,4.5146848268589945,-0.24900767321606576,-0.05515505129719278,-1.0,1.8903724525650898,-0.07085023191410704,stopped out,0.08333333333333333,True
SOL/USD,2026-03-12,3.365858646117622,-0.22148521327991325,-0.06580348034977263,-1.0,1.989637305699726,-0.07051560958508028,stopped out,0.25,True
SOL/USD,2026-03-12,3.365858646117622,0.9534541445889441,0.2832721884172747,4.0,5.576631630408257,0.1441467938933269,target,0.25,True
SOL/USD,2026-03-16,7.076230368758866,-0.2322964483430949,-0.032827711399655644,-1.0,2.5528949178485565,-0.0727593167043563,stopped out,0.16666666666666666,True
SOL/USD,2026-03-16,7.076230368758866,-0.37207065379847387,-0.05258034778533265,-1.0,0.5618006040508257,-0.05982485110006237,stopped out,0.5833333333333334,True
SOL/USD,2026-03-16,7.076230368758866,-0.0,-0.0,-0.0,2.2539859535518176,-0.011448722043761695,break even,1.3333333333333333,True
SOL/USD,2026-03-17,4.642501656805599,-0.0,-0.0,-0.0,2.1318589920394415,-0.01865947226104282,break even,0.25,True
SOL/USD,2026-03-17,4.642501656805599,-0.1891549953596674,-0.04074419555292538,-1.0,1.987516621275086,-0.0704897491928744,stopped out,0.08333333333333333,True
SOL/USD,2026-03-18,7.449235290252762,-0.20758530352380403,-0.027866659520800342,-1.0,0.9952103929735437,-0.06442845060948511,stopped out,1.4166666666666667,True
SOL/USD,2026-03-18,7.449235290252762,0.1013988824899071,0.01361198546414373,4.0,4.193312434690693,-0.04703434832382891,target,0.16666666666666666,True
SOL/USD,2026-03-19,4.903540696634425,-0.1765890639996999,-0.03601256213105417,-1.0,1.5792972459639811,-0.06298275597815028,stopped out,0.08333333333333333,True
SOL/USD,2026-03-21,4.14758977497149,0.24669544780228456,0.059479230393266254,4.0,5.576576576575393,0.062461873773176343,target,0.16666666666666666,True
SOL/USD,2026-03-21,4.14758977497149,-0.21233635987048338,-0.051195120875217937,-1.0,1.8205797858448531,-0.05839490694157709,stopped out,0.5833333333333334,True
SOL/USD,2026-03-24,4.30241132921851,-0.0,-0.0,0.0,3.781954887218172,-0.03130092752722252,break even,0.6666666666666666,True
SOL/USD,2026-03-25,3.1355577579561804,0.6862423087871455,0.21885813043815594,4.0,4.288449266113554,0.10691285487806566,target,0.5833333333333334,True
