symbol,break_n,swing,earliest,n,mean_pct,t,win_pct,stop_pct,cf_mean,cf_p95,chance_pctile,cost_pct,thickness,mean_hold,slice,verdict
MSFT,24,TJR,600,1208,-0.007831795976215103,-0.4970085234841684,40.811258278145694,0.3937110487599459,0.02990317824918604,0.04793668932966952,0.0,0.0135878796113871,-0.5763810248695311,21.29387417218543,,
MSFT,6,k3,600,1584,-0.0005284094292208151,-0.025205276841829875,44.76010101010101,0.7431042706160257,-0.006534471786389686,0.011386775809747401,72.8,0.0135878796113871,-0.038888291943504585,44.287247474747474,,
MSFT,12,k3,600,1505,0.018351445753134188,0.9369277583246083,48.372093023255815,0.6968716690968904,0.006943114981284627,0.02402552845170194,85.5,0.0135878796113871,1.3505746502018652,38.23787375415282,,
MSFT,24,k3,600,1208,0.015172361453136732,0.7987796008988741,48.26158940397351,0.6001032086182149,0.054233233252366626,0.07344308787383062,0.1,0.0135878796113871,1.1166099411435602,26.19288079470199,,
MSFT,12,k3,600,513,0.03527310044647227,1.0096308302478034,,,0.024984542680628136,,72.8,0.0135878796113871,2.5959238273580394,,MIDDLE,fails the coin flip
GOOGL,6,TJR,600,1578,-0.008007789533901955,-0.4265391559142997,38.08618504435995,0.5367061728823718,-0.024347210124291998,-0.007520489498195146,94.69999999999999,0.0149532710280237,-0.5355209250801832,37.64512040557668,,
GOOGL,12,TJR,600,1493,-0.015890984807047624,-0.9272228072327102,38.379102478231744,0.47425278882160066,-0.014783419812108792,0.0008354316750876252,44.7,0.0149532710280237,-1.0627096089722823,30.55324849296718,,
GOOGL,24,TJR,600,1163,-0.020098424447001745,-1.1883027529093322,39.98280309544282,0.4324273644326012,0.019735696147082277,0.03734362460842495,0.0,0.0149532710280237,-1.3440821348944716,21.935511607910577,,
GOOGL,6,k3,600,1576,-0.011796771983659584,-0.5716908144021836,42.00507614213198,0.7419921923867031,-0.027545896368690717,-0.010849253362829221,93.4,0.0149532710280237,-0.7889091264079565,43.661167512690355,,
GOOGL,12,k3,600,1491,-0.006384540564222401,-0.326586329746846,44.46680080482898,0.707406386718756,-0.012996343369631224,0.0046957094567469625,74.0,0.0149532710280237,-0.42696615023276374,37.06841046277666,,
GOOGL,24,k3,600,1162,-0.014941473324524914,-0.7786753463266263,46.3855421686747,0.632993362979588,0.03625026720173398,0.055885256417585474,0.0,0.0149532710280237,-0.999211028578518,25.922547332185886,,
GOOGL,12,k3,600,510,0.015058473641312143,0.40019578969639663,,,0.010923868929625727,,59.199999999999996,0.0149532710280237,1.007035424763671,,MIDDLE,fails the coin flip
META,6,TJR,600,1587,0.0063138183181235125,0.27109924879975533,38.56332703213611,0.6446620874047649,-0.02639668658357185,-0.00757137906982629,99.8,0.0230669105168613,0.27371755370136275,38.53371140516698,,
META,12,TJR,600,1505,-0.017435866932721623,-0.8697163164563858,37.80730897009967,0.5486653078286151,-0.015608819974273873,0.0031126424132926914,44.5,0.0230669105168613,-0.7558821941055551,31.280398671096346,,
