entry_idx,exit_idx,entry_time,exit_time,direction,entry_price,exit_price,stop_price,stop_dist_pct,notional,leverage,pnl,reason,hold_hours
18946,19100,2022-05-23 20:00:00+00:00,2022-05-30 06:00:00+00:00,-1,29050.782150000003,30663.69635,30654.5,5.520394740903722,2953.9538011590253,0.3622929326377461,-163.20700251395692,"stop:stop_structure(k=8,n_back=1,buffer_pct=0.0,use=wick)",154.0
19667,19753,2022-06-22 21:00:00+00:00,2022-06-26 11:00:00+00:00,-1,19860.0402,21728.5166,21722.0,9.375408011510473,1704.5206997010787,0.21332404920879597,-161.69740563094103,"stop:stop_structure(k=8,n_back=1,buffer_pct=0.0,use=wick)",86.0
19780,20020,2022-06-27 14:00:00+00:00,2022-07-07 14:00:00+00:00,-1,20720.28205,20908.2706,21880.0,5.597018164142212,2797.4149365478497,0.35733312655891947,-26.874689277068097,time_cap,240.0
21488,21546,2022-09-06 18:00:00+00:00,2022-09-09 04:00:00+00:00,-1,19091.77075,20170.54935,20164.5,5.618804374130672,2777.002329140714,0.35594761213046056,-159.41789907748193,"stop:stop_structure(k=8,n_back=1,buffer_pct=0.0,use=wick)",58.0
21892,21975,2022-09-23 14:00:00+00:00,2022-09-27 01:00:00+00:00,-1,18623.91115,19524.35555,19518.5,4.8034424283644634,3182.008999532496,0.4163680589133209,-156.38320572608316,"stop:stop_structure(k=8,n_back=1,buffer_pct=0.0,use=wick)",83.0
22001,22162,2022-09-28 03:00:00+00:00,2022-10-04 20:00:00+00:00,-1,18621.4119,20389.61505,20383.5,9.4626986904253,1582.1945846684118,0.21135619609484896,-150.73393288169117,"stop:stop_structure(k=8,n_back=1,buffer_pct=0.0,use=wick)",161.0
22541,22562,2022-10-20 15:00:00+00:00,2022-10-21 12:00:00+00:00,1,19319.7942,18859.340500000002,18865.0,2.354032321938503,6232.01415794309,0.8496060064090522,-157.55442391841544,"stop:stop_structure(k=8,n_back=1,buffer_pct=0.0,use=wick)",21.0
22563,22565,2022-10-21 13:00:00+00:00,2022-10-21 15:00:00+00:00,-1,18868.3378,19130.7375,19125.0,1.3602798652459935,10553.162093701623,1.4702856751013658,-159.2495758894354,"stop:stop_structure(k=8,n_back=1,buffer_pct=0.0,use=wick)",2.0
23188,23315,2022-11-16 14:00:00+00:00,2022-11-21 21:00:00+00:00,-1,16490.0515,15452.788946350003,17011.0,3.1591684234582202,4443.1802542503265,0.6330779913945446,268.73603766076474,"target:target_fixed_r(stop=stop_structure(k=8,n_back=1,buffer_pct=0.0,use=wick),r=2.0)",127.0
23395,23415,2022-11-25 05:00:00+00:00,2022-11-26 01:00:00+00:00,-1,16377.0854,16668.9992,16664.0,1.7519271164086379,8318.96869326314,1.1416000022306287,-159.88410331175874,"stop:stop_structure(k=8,n_back=1,buffer_pct=0.0,use=wick)",20.0
24418,24485,2023-01-06 20:00:00+00:00,2023-01-09 15:00:00+00:00,1,16935.579149999998,17307.543628764994,16747.0,1.1135087163523296,12801.389354502728,1.7961242427914434,259.80247105074983,"target:target_fixed_r(stop=stop_structure(k=8,n_back=1,buffer_pct=0.0,use=wick),r=2.0)",67.0
24876,25116,2023-01-25 22:00:00+00:00,2023-02-04 22:00:00+00:00,1,23625.0854,23391.9803,22319.0,5.528383825440055,2672.4019236461395,0.3617693820021263,-37.57644773432426,time_cap,240.0
25553,25589,2023-02-23 03:00:00+00:00,2023-02-24 15:00:00+00:00,1,24537.25897,23563.22891,23570.3,3.9407782718609,3729.951207671091,0.5075139634931979,-154.12957646862702,"stop:stop_structure(k=8,n_back=1,buffer_pct=0.0,use=wick)",36.0
26143,26333,2023-03-19 17:00:00+00:00,2023-03-27 15:00:00+00:00,1,27921.87405,26547.0335,26555.0,4.895352108358925,2939.656066165688,0.4085507958834983,-152.61357259479615,"stop:stop_structure(k=8,n_back=1,buffer_pct=0.0,use=wick)",190.0
26999,27034,2023-04-24 09:00:00+00:00,2023-04-25 20:00:00+00:00,-1,27166.74753,27997.396699999998,27989.0,3.026687199459535,4653.743002805145,0.6607884687777227,-146.398972076092,"stop:stop_structure(k=8,n_back=1,buffer_pct=0.0,use=wick)",35.0
27550,27790,2023-05-17 08:00:00+00:00,2023-05-27 08:00:00+00:00,-1,26828.44905,26688.60418,27648.0,3.054783183599653,4515.091776745925,0.6547109499415498,27.20133477161221,time_cap,240.0
28483,28503,2023-06-25 05:00:00+00:00,2023-06-26 01:00:00+00:00,1,30892.56499,30239.025569999998,30248.1,2.08614917605131,6637.602555233173,0.9587042110697117,-149.96030238149416,"stop:stop_structure(k=8,n_back=1,buffer_pct=0.0,use=wick)",20.0
28538,28569,2023-06-27 12:00:00+00:00,2023-06-28 19:00:00+00:00,1,30729.61612,29908.0249,29917.0,2.6444070008122145,5122.92869162419,0.7563132299172222,-144.68641451211036,"stop:stop_structure(k=8,n_back=1,buffer_pct=0.0,use=wick)",31.0
28585,28611,2023-06-29 11:00:00+00:00,2023-06-30 13:00:00+00:00,1,30694.2055,29808.0549,29817.0,2.857886319944004,4639.000360248167,0.6998178989985814,-140.83449511608362,"stop:stop_structure(k=8,n_back=1,buffer_pct=0.0,use=wick)",26.0
28751,28755,2023-07-06 09:00:00+00:00,2023-07-06 13:00:00+00:00,1,31330.496329999998,30305.70556,30314.8,3.241877560131199,4002.639346135957,0.6169264455253084,-135.78631584637301,"stop:stop_structure(k=8,n_back=1,buffer_pct=0.0,use=wick)",4.0
31655,31768,2023-11-04 09:00:00+00:00,2023-11-09 02:00:00+00:00,1,34878.460399999996,36361.06960564,34131.7,2.1410360188949142,5933.806780327308,0.9341272086736264,233.97676254901083,"target:target_fixed_r(stop=stop_structure(k=8,n_back=1,buffer_pct=0.0,use=wick),r=2.0)",113.0
32099,32339,2023-11-22 21:00:00+00:00,2023-12-02 21:00:00+00:00,1,37644.790049999996,39559.028730000005,35613.0,5.397267582848417,2440.5770825225363,0.3705578738315021,113.77853055101286,time_cap,240.0
32365,32605,2023-12-03 23:00:00+00:00,2023-12-13 23:00:00+00:00,1,40110.92967,42884.03093,37429.0,6.6862814999919635,2004.1041694190983,0.2991199218881831,123.76371297278568,time_cap,240.0
594,669,2024-02-05 11:00:00+00:00,2024-02-08 14:00:00+00:00,1,43141.43855,45102.780755305,42154.0,2.288840111012012,8738.050291838423,0.8738050291838423,379.02110225504464,"target:target_fixed_r(stop=stop_structure(k=8,n_back=1,buffer_pct=0.0,use=wick),r=2.0)",75.0
918,979,2024-02-18 23:00:00+00:00,2024-02-21 12:00:00+00:00,1,52293.783429999996,50637.10431,50652.3,3.1389647532335627,6613.021756018914,0.6371527421388619,-223.69010654309352,"stop:stop_structure(k=8,n_back=1,buffer_pct=0.0,use=wick)",61.0
1245,1255,2024-03-03 14:00:00+00:00,2024-03-04 00:00:00+00:00,1,62484.63977,64252.037914207,61591.3,1.4296949991042553,14206.290155696921,1.398899766211015,376.15794196103576,"target:target_fixed_r(stop=stop_structure(k=8,n_back=1,buffer_pct=0.0,use=wick),r=2.0)",10.0
1431,1522,2024-03-11 08:00:00+00:00,2024-03-15 03:00:00+00:00,1,71223.46063,66902.9231,66923.0,6.037983259954946,3488.4127644141795,0.3312364267824955,-237.05533488041718,"stop:stop_structure(k=8,n_back=1,buffer_pct=0.0,use=wick)",91.0
1909,1932,2024-03-31 06:00:00+00:00,2024-04-01 05:00:00+00:00,1,70445.52732,68979.79985,69000.5,2.0512690797755444,10037.136233652014,0.9750061655581752,-235.4853490150489,"stop:stop_structure(k=8,n_back=1,buffer_pct=0.0,use=wick)",23.0
1936,1962,2024-04-01 09:00:00+00:00,2024-04-02 11:00:00+00:00,-1,69412.96986000001,65230.07273287404,71514.2,3.0271434059628706,6645.835300675478,0.6606888844646072,397.84145024761546,"target:target_fixed_r(stop=stop_structure(k=8,n_back=1,buffer_pct=0.0,use=wick),r=2.0)",26.0
2494,2633,2024-04-24 15:00:00+00:00,2024-04-30 10:00:00+00:00,-1,65190.53697,61421.031693273,67084.5,2.905272939953817,7198.4904139102055,0.6884034792379241,413.26595856279073,"target:target_fixed_r(stop=stop_structure(k=8,n_back=1,buffer_pct=0.0,use=wick),r=2.0)",139.0
2782,2879,2024-05-06 15:00:00+00:00,2024-05-10 16:00:00+00:00,-1,63194.43598,60341.40493238201,64630.0,2.271662050206968,9570.134485098759,0.8804126475669138,429.9299571036213,"target:target_fixed_r(stop=stop_structure(k=8,n_back=1,buffer_pct=0.0,use=wick),r=2.0)",97.0
3234,3474,2024-05-25 11:00:00+00:00,2024-06-04 11:00:00+00:00,1,69416.91883000001,68983.2988,66628.2,4.017347466587364,5625.595352990764,0.4978409302740621,-58.96176042036832,time_cap,240.0
3785,3793,2024-06-17 10:00:00+00:00,2024-06-17 18:00:00+00:00,-1,65669.79315,66969.68488,66949.6,1.9488516540271883,11536.048765992278,1.026245376792593,-242.34209913569208,"stop:stop_structure(k=8,n_back=1,buffer_pct=0.0,use=wick)",8.0
3819,3963,2024-06-18 20:00:00+00:00,2024-06-24 20:00:00+00:00,-1,64379.48036000001,58576.208672324035,67289.9,4.520725584806484,4865.892235131676,0.4424068575897896,435.16182638088674,"target:target_fixed_r(stop=stop_structure(k=8,n_back=1,buffer_pct=0.0,use=wick),r=2.0)",144.0
4150,4185,2024-07-02 15:00:00+00:00,2024-07-04 02:00:00+00:00,-1,61992.79658,58305.876256922005,63845.0,2.9877720028483963,7653.759105859418,0.6693951205424301,447.24482606650133,"target:target_fixed_r(stop=stop_structure(k=8,n_back=1,buffer_pct=0.0,use=wick),r=2.0)",35.0
4279,4331,2024-07-08 00:00:00+00:00,2024-07-10 04:00:00+00:00,-1,55823.248,58507.14688,58489.6,4.776418598932113,4974.894124748273,0.41872376940478995,-242.71331177822955,"stop:stop_structure(k=8,n_back=1,buffer_pct=0.0,use=wick)",52.0
4721,4870,2024-07-26 10:00:00+00:00,2024-08-01 15:00:00+00:00,1,67294.78238,63359.486450000004,63378.5,5.819592903779005,3999.721387125605,0.3436666504114544,-244.39444866195603,"stop:stop_structure(k=8,n_back=1,buffer_pct=0.0,use=wick)",149.0
5116,5179,2024-08-11 21:00:00+00:00,2024-08-14 12:00:00+00:00,-1,58461.35633,61898.564,61880.0,5.8476981798071765,3896.911332218721,0.342014915699009,-232.60642935447925,"stop:stop_structure(k=8,n_back=1,buffer_pct=0.0,use=wick)",63.0
5193,5397,2024-08-15 02:00:00+00:00,2024-08-23 14:00:00+00:00,-1,58147.85041000001,61968.88509,61950.3,6.539278001145281,3413.6411453476726,0.30584416194719394,-225.94333561142528,"stop:stop_structure(k=8,n_back=1,buffer_pct=0.0,use=wick)",204.0
5540,5567,2024-08-29 13:00:00+00:00,2024-08-30 16:00:00+00:00,1,60312.18823,57782.66,57800.0,4.165307715945891,5250.719338363926,0.48015660219855427,-225.92830946237564,"stop:stop_structure(k=8,n_back=1,buffer_pct=0.0,use=wick)",27.0
5671,5735,2024-09-04 00:00:00+00:00,2024-09-06 16:00:00+00:00,-1,57432.96494,53651.185348445986,59331.9,3.3063503895085575,6478.141343819415,0.6048965670263615,418.5134886981549,"target:target_fixed_r(stop=stop_structure(k=8,n_back=1,buffer_pct=0.0,use=wick),r=2.0)",64.0
5845,5864,2024-09-11 06:00:00+00:00,2024-09-12 01:00:00+00:00,-1,56203.134000000005,58057.11190999999,58039.7,3.2677288067245347,6810.8565456916995,0.6120458943484772,-232.19730323448513,"stop:stop_structure(k=8,n_back=1,buffer_pct=0.0,use=wick)",19.0
6031,6271,2024-09-19 00:00:00+00:00,2024-09-29 00:00:00+00:00,1,61762.22310999999,65642.70128,59126.2,4.268018502677882,5105.7973419476575,0.4686015299008522,306.0688464586079,time_cap,240.0
6486,6635,2024-10-07 23:00:00+00:00,2024-10-14 04:00:00+00:00,-1,62401.37397,64483.339199999995,64464.0,3.3054176515273923,6777.89543748605,0.6050672595264398,-227.68998528477147,"stop:stop_structure(k=8,n_back=1,buffer_pct=0.0,use=wick)",149.0
6885,7009,2024-10-24 14:00:00+00:00,2024-10-29 18:00:00+00:00,1,67904.16514,73210.125791374,65240.2,3.923124795817202,5594.620714616317,0.5097977005810218,421.979211888063,"target:target_fixed_r(stop=stop_structure(k=8,n_back=1,buffer_pct=0.0,use=wick),r=2.0)",124.0
7203,7443,2024-11-06 20:00:00+00:00,2024-11-16 20:00:00+00:00,1,75853.54924000001,90794.25355000001,66808.0,11.92501778839638,1911.3056329910064,0.16771463451787025,362.90163391689316,time_cap,240.0
7478,7570,2024-11-18 07:00:00+00:00,2024-11-22 03:00:00+00:00,1,92246.46564,99238.21652092399,88735.7,3.805853823929766,6179.469319720186,0.5255062576036836,443.9598009645878,"target:target_fixed_r(stop=stop_structure(k=8,n_back=1,buffer_pct=0.0,use=wick),r=2.0)",92.0
7702,7882,2024-11-27 15:00:00+00:00,2024-12-05 03:00:00+00:00,1,94961.37986999999,103182.17566811698,90835.5,4.34479772266181,5617.310194889971,0.4603206242648079,450.31267578610226,"target:target_fixed_r(stop=stop_structure(k=8,n_back=1,buffer_pct=0.0,use=wick),r=2.0)",180.0
7975,7978,2024-12-09 00:00:00+00:00,2024-12-09 03:00:00+00:00,1,101217.15604,98699.48127,98729.1,2.4581366809167617,10295.075164159296,0.8136244072701849,-268.96949925193593,"stop:stop_structure(k=8,n_back=1,buffer_pct=0.0,use=wick)",3.0
8415,8655,2024-12-27 08:00:00+00:00,2025-01-06 08:00:00+00:00,-1,95031.08212,99047.10522,99950.0,5.176114772415888,4785.203571471568,0.3863901957232924,-200.89694079629098,time_cap,240.0
